File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
repos_cpp/libsndfile/src/sndfile.c,3041,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (&psf->sf, sfinfo, sizeof (SF_INFO)) ;",ea3ca6f1ea5c7265ad28674afd4e82517cc98440f0c48fe81682dbbb509bcc9b,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/sndfile.c,3336,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (sfinfo, &psf->sf, sizeof (SF_INFO)) ;",f5ec91479540caa63ce1947d0d1713486ad42556ecc1471d81f4127a887f4d33,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/strings.c,32,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	char	new_str [128] ;,3c8275841bde3af3023391c2b5b1ffce9b82926590a0eebd57b6ec81ba95583a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/strings.c,149,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (psf->strings.storage + psf->strings.storage_used, str, str_len) ;",8396933225b253b72e7ae9bc3a8f3adfbcaec6a9ced9ef716cf0e63cca7496aa,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/test_binheader_writef.c,33,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	char buffer [18] ;,67292260fbba50c9a33e27864c335f2767fab15266e60bc7ddac09ab61b2d0e7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_cart_var.c,78,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy (ci.post_timers, &timer, sizeof (timer)) ;",5c746649a7883bdb4a4d288f3932e52905968b421ebf96ff4ebf144d47f1012c,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/test_conversions.c,48,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char format_str [16] ;,3f6f7cffcf9e9bcb62b3b346f87a13c503cb5038c130f7d3f02eadf004ecd6bc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_conversions.c,49,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char test_name [64] ;,6325f588f0c220edb99057ceef61492ada391f2a81b97ebe6addffe2e72b6eb7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_file_io.c,271,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char buffer [256] ;,4200d7e2b98bab306ef44e9a790cedcc3e7674f1e932b31199b929f5957605a3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_float.c,44,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	{	unsigned char bytes [4] ;,234896c350752b07ca97668203853235aa8f8a49b85e87de7ccef24fed1f4d8f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_float.c,81,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	{	unsigned char bytes [8] ;,8d3867e282395e9033604f0a8a90f63a3b08940c1c9aced83ebce76cad9de4c3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/test_ima_oki_adpcm.c,108,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (adpcm.pcm, test_pcm, sizeof (adpcm.pcm [0]) * ARRAY_LEN (test_pcm)) ;",f2a1d9548b1d85b1d8622bcce467b3e8e47796cac8a65ff6ee452203ed683ef6,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/test_ima_oki_adpcm.c,131,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (adpcm.codes, test_codes, sizeof (adpcm.codes [0]) * ARRAY_LEN (test_codes)) ;",d33c1c0f714612e7b35087a001f4e01470accdd10c29f7e0028be5366f306d1e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/test_log_printf.c,83,10,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	static char buffer [2048] ;,87a5238c61cbafb470e3aaeeb7fedf668dfd6890d654d2b9d273ce9084abe2f1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/ulaw.c,108,10,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,unsigned char ulaw_encode [8193] =,63863f7eaca79bbc8b3eac1791610333ec84346e014ce7d28e5dbd0a57dded48,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/voc.c,159,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char	creative [20] ;,5d467b22efce26717851750dd59c23b8b54a51409d83260e05bdd06117de41da,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/voc.c,202,4,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	{	char header [256] ;,c25e2cd9c1d588eb97ed0c698ee66c4d0ec7252737527417f53b9e549c59dd67,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/vox_adpcm.c,142,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy (&(ptr [indx]), pvox->pcm, pvox->pcm_count * sizeof (short)) ;",90b500fa2cc5bb1ddf0ea8de1e25134286e435a960bb623f88959551d78155a5,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/vox_adpcm.c,274,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy (pvox->pcm, &(ptr [indx]), pvox->pcm_count * sizeof (short)) ;",81f977521f3c4935e801841bd7f5fb5e8bedf7cad5f263b3b4dc1314e797e613,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/w64.c,47,20,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"			static unsigned char name [16] = { (x0), (x1), (x2), (x3), (x4), (x5), \",deb7e367f197752c017009c776ef7fa94d3b0236b828a57a01cbf3e9a5c6d8a3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wav.c,1377,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	char buffer [512] ;,03426514968e1d2b8a5d11e4ca0094490a693c9d24c68fab6fb03649e959aa0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wav.c,1561,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	char buffer [512] ;,03426514968e1d2b8a5d11e4ca0094490a693c9d24c68fab6fb03649e959aa0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,282,7,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,				{	char buffer [128] ;,7e04a6fbdc1326370ecfcdd4566fc4833780c74890763ad6548b53b4f5c323ec,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,343,7,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,				{	char buffer [512] ;,03426514968e1d2b8a5d11e4ca0094490a693c9d24c68fab6fb03649e959aa0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,524,12,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	unsigned char buffer [4096] ;,dcddd59d96fe64011fd5a17daba0c566c4d08e6bbf7a995703c415f91061ac43,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,957,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char		buffer [2048] ;,b4f89db6cd2fb29c9bda9814d0d02e86ea8087df3ee6b6800d5c4c817d799508,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,1069,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"								memcpy (psf->cues->cue_points [i].name, buffer, sizeof (psf->cues->cue_points [i].name)) ;",97c9cb765c6acdfe97f3dfe9e591ca306c13144027d45e5f49b1adf8cb8a1543,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/src/wavlike.c,1208,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	char		buffer [256] ;,2412f63171dce87783a6fdf6f4d5fe83a40ecca48b9a5d677197984bd8156980,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.c,1294,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf [4096] ;,3fdfe3e90d7c91882cef5db789b4b0152ec12c746d51ca6a9922627067d3f037,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.h,285,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char	esf_field4 [8] ;,1ffe46fa4e3e055f2f4e5a63daaeed2286a6259e32d08576f86e0e5b86fcb8c5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/wavlike.h,311,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char				padding [512] ;,447091005b32b239d1babdf204272228aff22f05a98b05accdf3e51dfbd8338b,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/windows.c,38,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char utf8name [SF_BUFFER_LEN] ;,753474cfc93a326abbeb8b1791257a8beccb161aaf52339e48ae79da1b250215,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/xi.c,40,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char	filename [22] ;,262f8f939e83acaa2f4263a5164a77d5f59ba249885e88f7d3429783c883e8f1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/xi.c,41,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char	software [20] ;,b7fce27ef5fe5bd911ac74fde8916220b41c463c36a91b31905bc9ea373f9062,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/xi.c,42,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char	sample_name [22] ;,71439221c520507546bf10d092f585dc4bf5d8c49ae5206a73bb9c2ef4a88ab8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/src/xi.c,331,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"{	char	buffer [64], name [32] ;",0c6e4f0043eee320802dbebf7850a05cae9a21d1ac5d1ef86e8d8462aa23de93,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/alaw_test.c,41,17,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static	unsigned char	alaw_buffer [BUFFER_SIZE] ;,db965a440c33706e701b10dd43d2224e6d23221f8652ec20c75fa65a69028a08,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/channel_test.c,71,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char	filename [256] ;,36a6b6f4524ba8e7c02c46ebe4774f390e96eb5f48b5d09c77cd3b6c7801ca5a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/chunk_test.c,323,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char filename [256] ;,cd1b50ab9e2425dfa85a8f11c591afdc6ca59c412162727898bb3c2c98fe6bc7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/chunk_test.c,324,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char chunk_data [10240] ;,cf65c4bfa4ec86bb8aa9d09a1b22864b41e09a33a60ae2b8afe52247ee8f575a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/chunk_test.c,338,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (chunk_data, &value, sizeof (value)) ;",5aae89bad9c9c51704375e0e12cd5a08c9a099539d0ae97aa1e5c49ebdee69e3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/chunk_test.c,340,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (chunk_data + 4, &value, sizeof (value)) ;",45165114965f0f6eab35f86c919aad27fd1a77380061e5062d68ee8d487a32a5,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/chunk_test.c,342,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (chunk_data + 8, &value, sizeof (value)) ;",4e8ec19d7521b8a9a844437b967143a732768bf2cb4854b9eca1b8b30c384546,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/chunk_test.c,393,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char chunk_data [20002] ;,dbdc18b5d755035d8d97229a0213dddb80eb12f875064d786d43ffb46caa13b9,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/command_test.c,101,4,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	{	char buffer [128] ;,7e04a6fbdc1326370ecfcdd4566fc4833780c74890763ad6548b53b4f5c323ec,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/command_test.c,559,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char		label [128] ;,e21cefd952182ba35bf47d43ce60057d52dd3fc04a5fc26d1ec1816193eab53c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/command_test.c,1001,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char name [40] ;,826ab8fe25770461ed2f1daf6d8527fd71eb48a52c044407445c0249e1d1d7e3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/compression_size_test.c,120,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char q3_fname [64] ;,8dbfb3225e9509fdb808016aa7845b4229ece1fb75d2da049caf28982335fb8c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/compression_size_test.c,121,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char q6_fname [64] ;,956b94c1d49d4a2f0b3526ded9d022cd0ccd4f5a0b9c80fce7168911d55e5ab3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/compression_size_test.c,122,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char test_name [64] ;,6325f588f0c220edb99057ceef61492ada391f2a81b97ebe6addffe2e72b6eb7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/error_test.c,69,19,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,{	static unsigned char aiff_data [0x1b0] =,da0f7e54a4f4f59882cb584222584a0c8f1a18360e8b136be8a6351efec34bbb,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/error_test.c,130,9,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	file = fopen (filename, ""w"") ;",58a8f5e9c300ae097a202713d161115f5076f615e18dbd0a4a924c34408fea60,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/error_test.c,157,14,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((file = fopen (filename, ""w"")) == NULL)",9b8aa040f4e6aaa0ae13374aada11cbd1900ba533082a41b77b47feb2551e22b,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/error_test.c,191,14,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((file = fopen (filename, ""w"")) == NULL)",9b8aa040f4e6aaa0ae13374aada11cbd1900ba533082a41b77b47feb2551e22b,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/error_test.c,227,14,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	if ((file = fopen (filename, ""w"")) == NULL)",9b8aa040f4e6aaa0ae13374aada11cbd1900ba533082a41b77b47feb2551e22b,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/error_test.c,273,9,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	file = fopen (filename, ""wb"") ;",eb3c97881008f679b6be5984b5b8937acd02abfe529160eab5c344d00e429a9b,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
repos_cpp/libsndfile/tests/format_check_test.c,102,4,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,			char filename [128] ;,5e54cdf0bcf586afcd071816e3bd586ab8b346f3e512ecab539ea4fbe48602f3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/locale_test.c,135,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char utf8_locname [32] ;,ba824bd4f80fe297a46189f98b96ea59ab1afdd8c835878cc32b95e3e96575b2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/lossy_comp_test.c,86,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char	c [BUFFER_SIZE + 1] ;,7b2072fb50280bceb134aafb5f844bfacc4497b1325f0760452d317912d4f037,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libsndfile/tests/lossy_comp_test.c,1524,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (smooth, orig, datalen * sizeof (short)) ;",a4c3537f0c04c82ecc26266a57abdf626a0777bd76ad2495c29515b84c962458,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/lossy_comp_test.c,1567,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy (smooth, orig + m * datalen / 7, datalen / 7 * sizeof (short)) ;",8cd8ac3e43296faa650c3b17cd1178c73e8c902666702d3d852d58843194a24f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/lossy_comp_test.c,1742,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (smooth, orig, datalen * sizeof (int)) ;",f8b8cc38309d694857bc64c1c3eb90bc0e00edee4dc9f653de8a4a6fdbded9b7,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libsndfile/tests/lossy_comp_test.c,1791,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy (smooth, orig + m * datalen / 7, datalen / 7 * sizeof (int)) ;",5735e6b02c37fb1ced51779ee0240f7ebe351a38dc1ce8078da46ef953e6e336,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
